# time_s, blanket_inventory_kg, TES_inventory_kg, ISS_inventory_kg,storage_inventory_kg,FW_inventory_kg,div_inventory_kg 
3.688808849565929919e+07,3.345680400655859799e-03,6.373312397911559679e-02,2.677001102355809903e-01,2.175192097515440182e+00,1.601908649088469922e-05,1.565393881781479979e-05
3.690320951361440122e+07,3.395041654681919905e-03,6.375075663890669708e-02,2.678173692503130199e-01,2.174128851694390185e+00,1.597296298865490152e-05,1.560782204668550167e-05
3.691808694708359987e+07,3.157910027797459964e-03,6.374202604022190244e-02,2.679638160879950215e-01,2.184841661416060177e+00,1.505580409469140054e-05,1.469065770665749949e-05
3.693308849565929919e+07,3.345680400656019828e-03,6.373312397911680416e-02,2.677001102356140194e-01,2.176574196462969901e+00,1.601908649088480086e-05,1.565393881781490144e-05
3.694820951361440122e+07,3.395041654679630070e-03,6.375075663890579503e-02,2.678173692502769931e-01,2.175510914487719827e+00,1.597296298865090013e-05,1.560782204668150028e-05
3.696308694708359987e+07,3.157910027797359784e-03,6.374202604022130569e-02,2.679638160879980191e-01,2.186223688638250007e+00,1.505580409469069919e-05,1.469065770665669989e-05
3.697808849565929919e+07,3.345680400656110033e-03,6.373312397911799765e-02,2.677001102356399986e-01,2.177956187818280043e+00,1.601908649088520066e-05,1.565393881781530124e-05
3.699320951361440122e+07,3.395041654679839972e-03,6.375075663890479583e-02,2.678173692502390235e-01,2.176892869691549937e+00,1.597296298865129993e-05,1.560782204668190008e-05
3.700808694708359987e+07,3.157910027798400184e-03,6.374202604022169427e-02,2.679638160880259967e-01,2.187605608273750057e+00,1.505580409469110069e-05,1.469065770665719964e-05
3.702308849565929919e+07,3.345680400656110033e-03,6.373312397911909399e-02,2.677001102356589834e-01,2.179338071589759895e+00,1.601908649088549882e-05,1.565393881781559939e-05
3.703820951361440122e+07,3.395041654678630002e-03,6.375075663890289457e-02,2.678173692501900072e-01,2.178274717314419906e+00,1.597296298865019879e-05,1.560782204668079894e-05
3.705308694708359987e+07,3.157910027798869861e-03,6.374202604022259633e-02,2.679638160880640219e-01,2.188987420330990030e+00,1.505580409469120064e-05,1.469065770665719964e-05
3.706808849565929919e+07,3.345680400654690162e-03,6.373312397911959359e-02,2.677001102356549866e-01,2.180719847785849819e+00,1.601908649088409952e-05,1.565393881781420009e-05
3.708320951361440122e+07,3.395041654681190020e-03,6.375075663890179822e-02,2.678173692501660264e-01,2.179656457364469890e+00,1.597296298865479987e-05,1.560782204668540002e-05
3.709808694708359987e+07,3.157910027799100145e-03,6.374202604022380370e-02,2.679638160880979947e-01,2.190369124818369873e+00,1.505580409469140054e-05,1.469065770665739954e-05
3.711308849565929919e+07,3.345680400654190128e-03,6.373312397911920502e-02,2.677001102356260098e-01,2.182101516414849840e+00,1.601908649088460096e-05,1.565393881781470154e-05
3.712820951361440122e+07,3.395041654681109789e-03,6.375075663890120148e-02,2.678173692501690240e-01,2.181038089850329875e+00,1.597296298865400027e-05,1.560782204668460042e-05
3.714308694708359987e+07,3.157910027799140044e-03,6.374202604022499719e-02,2.679638160881259723e-01,2.191750721744250008e+00,1.505580409469160044e-05,1.469065770665759944e-05
3.715808849565929919e+07,3.345680400654429953e-03,6.373312397911809479e-02,2.677001102355829887e-01,2.183483077485110169e+00,1.601908649088569872e-05,1.565393881781570104e-05
3.717320951361440122e+07,3.395041654682249936e-03,6.375075663890150679e-02,2.678173692501940040e-01,2.182419614780219952e+00,1.597296298865459997e-05,1.560782204668520012e-05
3.718808694708359987e+07,3.157910027799110120e-03,6.374202604022609353e-02,2.679638160881460118e-01,2.193132211117000185e+00,1.505580409469180034e-05,1.469065770665779934e-05
3.720308849565929919e+07,3.345680400653049981e-03,6.373312397911640170e-02,2.677001102355390239e-01,2.184864531005100030e+00,1.601908649088389962e-05,1.565393881781389855e-05
3.721820951361440122e+07,3.395041654682789869e-03,6.375075663890239497e-02,2.678173692502319736e-01,2.183801032162589806e+00,1.597296298865470162e-05,1.560782204668529838e-05
3.723308694708359987e+07,3.157910027797550170e-03,6.374202604022680130e-02,2.679638160881490094e-01,2.194513592945070091e+00,1.505580409468949980e-05,1.469065770665550049e-05
3.724808849565929919e+07,3.345680400653820198e-03,6.373312397911480576e-02,2.677001102355019979e-01,2.186245876983030190e+00,1.601908649088469922e-05,1.565393881781479979e-05
3.726320951361440122e+07,3.395041654683050077e-03,6.375075663890350519e-02,2.678173692502670011e-01,2.185182342005810074e+00,1.597296298865499977e-05,1.560782204668559992e-05
3.727808694708359987e+07,3.157910027796850209e-03,6.374202604022649599e-02,2.679638160881219755e-01,2.195894867236749981e+00,1.505580409468959975e-05,1.469065770665560044e-05
3.729308849565929919e+07,3.345680400653729993e-03,6.373312397911419513e-02,2.677001102355059947e-01,2.187627115427349889e+00,1.601908649088329992e-05,1.565393881781340050e-05
3.730820951361440122e+07,3.395041654683099951e-03,6.375075663890469868e-02,2.678173692502959780e-01,2.186563544318259833e+00,1.597296298865519967e-05,1.560782204668570157e-05
3.732308694708359987e+07,3.157910027797119958e-03,6.374202604022530250e-02,2.679638160880750131e-01,2.197276034000390066e+00,1.505580409469160044e-05,1.469065770665769939e-05
3.733808849565929919e+07,3.345680400655070066e-03,6.373312397911430616e-02,2.677001102355249795e-01,2.189008246346380027e+00,1.601908649088449932e-05,1.565393881781459989e-05
3.735320951361440122e+07,3.395041654683050077e-03,6.375075663890590605e-02,2.678173692503170167e-01,2.187944639108310163e+00,1.597296298865519967e-05,1.560782204668570157e-05
3.736808694708359987e+07,3.157910027795569983e-03,6.374202604022380370e-02,2.679638160880359887e-01,2.198657093244449801e+00,1.505580409468880015e-05,1.469065770665480084e-05
3.738308849565929919e+07,3.345680400655689796e-03,6.373312397911509719e-02,2.677001102355620055e-01,2.190389269748569845e+00,1.601908649088460096e-05,1.565393881781459989e-05
3.739820951361440122e+07,3.395041654681340074e-03,6.375075663890669708e-02,2.678173692503270087e-01,2.189325626384380108e+00,1.597296298865149983e-05,1.560782204668199834e-05
3.741308694708359987e+07,3.157910027796489820e-03,6.374202604022199958e-02,2.679638160879920239e-01,2.200038044977130181e+00,1.505580409469090079e-05,1.469065770665699974e-05
3.742808849565929919e+07,3.345680400655999878e-03,6.373312397911619354e-02,2.677001102355979767e-01,2.191770185642269997e+00,1.601908649088500076e-05,1.565393881781510134e-05
3.744320951361440122e+07,3.395041654680519983e-03,6.375075663890650279e-02,2.678173692503019732e-01,2.190706506154779909e+00,1.597296298865140158e-05,1.560782204668199834e-05
3.745808694708359987e+07,3.157910027796439947e-03,6.374202604022149998e-02,2.679638160879970199e-01,2.201418889206910201e+00,1.505580409468870020e-05,1.469065770665469920e-05
3.747308849565929919e+07,3.345680400656070135e-03,6.373312397911740090e-02,2.677001102356280082e-01,2.193150994035870216e+00,1.601908649088509902e-05,1.565393881781510134e-05
3.748820951361440122e+07,3.395041654680810116e-03,6.375075663890529543e-02,2.678173692502520131e-01,2.192087278427850006e+00,1.597296298865479987e-05,1.560782204668529838e-05
3.750308694708359987e+07,3.157910027797969973e-03,6.374202604022140284e-02,2.679638160880090103e-01,2.202799625942080120e+00,1.505580409469090079e-05,1.469065770665699974e-05
3.751808849565929919e+07,3.345680400656019828e-03,6.373312397911859439e-02,2.677001102356509898e-01,2.194531694937730038e+00,1.601908649088480086e-05,1.565393881781490144e-05
3.753320951361440122e+07,3.395041654679120061e-03,6.375075663890389377e-02,2.678173692502169856e-01,2.193467943212049853e+00,1.597296298865050033e-05,1.560782204668099884e-05
3.754808694708359987e+07,3.157910027798709832e-03,6.374202604022209673e-02,2.679638160880449815e-01,2.204180255191090065e+00,1.505580409469120064e-05,1.469065770665719964e-05
3.756308849565929919e+07,3.345680400656199805e-03,6.373312397911970462e-02,2.677001102356669771e-01,2.195912288356209885e+00,1.601908649088580036e-05,1.565393881781590094e-05
3.757820951361440122e+07,3.395041654680140079e-03,6.375075663890200639e-02,2.678173692501670256e-01,2.194848500515590217e+00,1.597296298865420017e-05,1.560782204668480032e-05
3.759308694708359987e+07,3.157910027798999965e-03,6.374202604022319307e-02,2.679638160880820075e-01,2.205560776962300018e+00,1.505580409469140054e-05,1.469065770665739954e-05
3.760808849565929919e+07,3.345680400655240069e-03,6.373312397911959359e-02,2.677001102356459938e-01,2.197292774299750118e+00,1.601908649088560046e-05,1.565393881781570104e-05
3.762320951361440122e+07,3.395041654680090205e-03,6.375075663890150679e-02,2.678173692501720216e-01,2.196228950346930109e+00,1.597296298865079849e-05,1.560782204668130038e-05
3.763808694708359987e+07,3.157910027799110120e-03,6.374202604022440044e-02,2.679638160881129827e-01,2.206941191264089941e+00,1.505580409469150049e-05,1.469065770665749949e-05
3.765308849565929919e+07,3.345680400653380012e-03,6.373312397911840010e-02,2.677001102355969775e-01,2.198673152776700057e+00,1.601908649088389962e-05,1.565393881781400020e-05
3.766820951361440122e+07,3.395041654681789801e-03,6.375075663890120148e-02,2.678173692501780168e-01,2.197609292714350016e+00,1.597296298865449833e-05,1.560782204668509848e-05
3.768308694708359987e+07,3.157910027799169968e-03,6.374202604022559393e-02,2.679638160881370190e-01,2.208321498104819813e+00,1.505580409469160044e-05,1.469065770665769939e-05
3.769808849565929919e+07,3.345680400653619838e-03,6.373312397911740090e-02,2.677001102355650031e-01,2.200053423795290009e+00,1.601908649088429942e-05,1.565393881781429835e-05
3.771320951361440122e+07,3.395041654682619866e-03,6.375075663890189537e-02,2.678173692502129888e-01,2.198989527626320051e+00,1.597296298865479987e-05,1.560782204668540002e-05
3.772808694708359987e+07,3.157910027799199892e-03,6.374202604022670415e-02,2.679638160881540054e-01,2.209701697492850059e+00,1.505580409469210019e-05,1.469065770665809919e-05
3.774308849565929919e+07,3.345680400652609795e-03,6.373312397911519434e-02,2.677001102355109907e-01,2.201433587364019839e+00,1.601908649088340156e-05,1.565393881781349875e-05
3.775820951361440122e+07,3.395041654682919973e-03,6.375075663890289457e-02,2.678173692502510139e-01,2.200369655091189980e+00,1.597296298865479987e-05,1.560782204668540002e-05
3.777308694708359987e+07,3.157910027798100077e-03,6.374202604022680130e-02,2.679638160881370190e-01,2.211081789436620149e+00,1.505580409469170039e-05,1.469065770665779934e-05
3.778808849565929919e+07,3.345680400654740035e-03,6.373312397911469473e-02,2.677001102355089923e-01,2.202813643491039919e+00,1.601908649088520066e-05,1.565393881781530124e-05
3.780320951361440122e+07,3.395041654683060052e-03,6.375075663890410194e-02,2.678173692502829883e-01,2.201749675117329996e+00,1.597296298865499977e-05,1.560782204668550167e-05
3.781808694708359987e+07,3.157910027796030118e-03,6.374202604022570495e-02,2.679638160880949971e-01,2.212461773944470078e+00,1.505580409468910000e-05,1.469065770665520064e-05
3.783308849565929919e+07,3.345680400654540108e-03,6.373312397911409799e-02,2.677001102355109907e-01,2.204193592184950035e+00,1.601908649088440106e-05,1.565393881781439999e-05
3.784820951361440122e+07,3.395041654683149824e-03,6.375075663890529543e-02,2.678173692503070247e-01,2.203129587713100079e+00,1.597296298865539957e-05,1.560782204668590147e-05
3.786308694708359987e+07,3.157910027796230045e-03,6.374202604022470575e-02,2.679638160880600251e-01,2.213841651024619939e+00,1.505580409468939985e-05,1.469065770665540054e-05
3.787808849565929919e+07,3.345680400655489869e-03,6.373312397911459759e-02,2.677001102355430207e-01,2.205573433453960064e+00,1.601908649088480086e-05,1.565393881781490144e-05
3.789320951361440122e+07,3.395041654683139849e-03,6.375075663890650279e-02,2.678173692503250103e-01,2.204509392886860208e+00,1.597296298865559947e-05,1.560782204668610136e-05
3.790808694708359987e+07,3.157910027795129797e-03,6.374202604022269347e-02,2.679638160880080111e-01,2.215221420685579812e+00,1.505580409468850030e-05,1.469065770665449930e-05
3.792308849565929919e+07,3.345680400655859799e-03,6.373312397911559679e-02,2.677001102355809903e-01,2.206953167306529906e+00,1.601908649088469922e-05,1.565393881781479979e-05
3.793820951361440122e+07,3.395041654681919905e-03,6.375075663890669708e-02,2.678173692503130199e-01,2.205889090647049855e+00,1.597296298865490152e-05,1.560782204668550167e-05
3.795308694708359987e+07,3.157910027797459964e-03,6.374202604022190244e-02,2.679638160879950215e-01,2.216601082935489853e+00,1.505580409469140054e-05,1.469065770665749949e-05
3.796808849565929919e+07,3.345680400656019828e-03,6.373312397911680416e-02,2.677001102356140194e-01,2.208332793751010215e+00,1.601908649088480086e-05,1.565393881781490144e-05
3.798320951361440122e+07,3.395041654679630070e-03,6.375075663890579503e-02,2.678173692502769931e-01,2.207268681002009902e+00,1.597296298865090013e-05,1.560782204668150028e-05
3.799808694708359987e+07,3.157910027797359784e-03,6.374202604022130569e-02,2.679638160879980191e-01,2.217980637782949849e+00,1.505580409469069919e-05,1.469065770665669989e-05
3.801308849565929919e+07,3.345680400656110033e-03,6.373312397911799765e-02,2.677001102356399986e-01,2.209712312795760081e+00,1.601908649088520066e-05,1.565393881781530124e-05
3.802820951361440122e+07,3.395041654679839972e-03,6.375075663890479583e-02,2.678173692502390235e-01,2.208648163959959998e+00,1.597296298865129993e-05,1.560782204668190008e-05
3.804308694708359987e+07,3.157910027798400184e-03,6.374202604022169427e-02,2.679638160880259967e-01,2.219360085236190105e+00,1.505580409469110069e-05,1.469065770665719964e-05
3.805808849565929919e+07,3.345680400656110033e-03,6.373312397911909399e-02,2.677001102356589834e-01,2.211091724449150142e+00,1.601908649088549882e-05,1.565393881781559939e-05
3.807320951361440122e+07,3.395041654678630002e-03,6.375075663890289457e-02,2.678173692501900072e-01,2.210027539529400009e+00,1.597296298865019879e-05,1.560782204668079894e-05
3.808808694708359987e+07,3.157910027798869861e-03,6.374202604022259633e-02,2.679638160880640219e-01,2.220739425303630110e+00,1.505580409469120064e-05,1.469065770665719964e-05
3.810308849565929919e+07,3.345680400654690162e-03,6.373312397911959359e-02,2.677001102356549866e-01,2.212471028719590116e+00,1.601908649088409952e-05,1.565393881781420009e-05
3.811820951361440122e+07,3.395041654681190020e-03,6.375075663890179822e-02,2.678173692501660264e-01,2.211406807718470091e+00,1.597296298865479987e-05,1.560782204668540002e-05
3.813308694708359987e+07,3.157910027799100145e-03,6.374202604022380370e-02,2.679638160880979947e-01,2.222118657993629842e+00,1.505580409469140054e-05,1.469065770665739954e-05
3.814808849565929919e+07,3.345680400654190128e-03,6.373312397911920502e-02,2.677001102356260098e-01,2.213850225615360046e+00,1.601908649088460096e-05,1.565393881781470154e-05
3.816320951361440122e+07,3.395041654681109789e-03,6.375075663890120148e-02,2.678173692501690240e-01,2.212785968535759817e+00,1.597296298865400027e-05,1.560782204668460042e-05
3.817808694708359987e+07,3.157910027799140044e-03,6.374202604022499719e-02,2.679638160881259723e-01,2.223497783314570153e+00,1.505580409469160044e-05,1.469065770665759944e-05
3.819308849565929919e+07,3.345680400654429953e-03,6.373312397911809479e-02,2.677001102355829887e-01,2.215229315144819910e+00,1.601908649088569872e-05,1.565393881781570104e-05
3.820820951361440122e+07,3.395041654682249936e-03,6.375075663890150679e-02,2.678173692501940040e-01,2.214165021989499937e+00,1.597296298865459997e-05,1.560782204668520012e-05
3.822308694708359987e+07,3.157910027799110120e-03,6.374202604022609353e-02,2.679638160881460118e-01,2.224876801274779936e+00,1.505580409469180034e-05,1.469065770665779934e-05
3.823808849565929919e+07,3.345680400653049981e-03,6.373312397911640170e-02,2.677001102355390239e-01,2.216608297316399856e+00,1.601908649088389962e-05,1.565393881781389855e-05
3.825320951361440122e+07,3.395041654682789869e-03,6.375075663890239497e-02,2.678173692502319736e-01,2.215543968088109938e+00,1.597296298865470162e-05,1.560782204668529838e-05
3.826808694708359987e+07,3.157910027797550170e-03,6.374202604022680130e-02,2.679638160881490094e-01,2.226255711882689781e+00,1.505580409468949980e-05,1.469065770665550049e-05
3.828308849565929919e+07,3.345680400653820198e-03,6.373312397911480576e-02,2.677001102355019979e-01,2.217987172138310203e+00,1.601908649088469922e-05,1.565393881781479979e-05
3.829820951361440122e+07,3.395041654683050077e-03,6.375075663890350519e-02,2.678173692502670011e-01,2.216922806839960014e+00,1.597296298865499977e-05,1.560782204668559992e-05
3.831308694708359987e+07,3.157910027796850209e-03,6.374202604022649599e-02,2.679638160881219755e-01,2.227634515146589944e+00,1.505580409468959975e-05,1.469065770665560044e-05
3.832808849565929919e+07,3.345680400653729993e-03,6.373312397911419513e-02,2.677001102355059947e-01,2.219365939618989980e+00,1.601908649088329992e-05,1.565393881781340050e-05
3.834320951361440122e+07,3.395041654683099951e-03,6.375075663890469868e-02,2.678173692502959780e-01,2.218301538253399929e+00,1.597296298865519967e-05,1.560782204668570157e-05
3.835808694708359987e+07,3.157910027797119958e-03,6.374202604022530250e-02,2.679638160880750131e-01,2.229013211074819978e+00,1.505580409469160044e-05,1.469065770665769939e-05
3.837308849565929919e+07,3.345680400655070066e-03,6.373312397911430616e-02,2.677001102355249795e-01,2.220744599766729888e+00,1.601908649088449932e-05,1.565393881781459989e-05
3.838820951361440122e+07,3.395041654683050077e-03,6.375075663890590605e-02,2.678173692503170167e-01,2.219680162336790108e+00,1.597296298865519967e-05,1.560782204668570157e-05
3.840308694708359987e+07,3.157910027795569983e-03,6.374202604022380370e-02,2.679638160880359887e-01,2.230391799675810027e+00,1.505580409468880015e-05,1.469065770665480084e-05
3.841808849565929919e+07,3.345680400655689796e-03,6.373312397911509719e-02,2.677001102355620055e-01,2.222123152589969841e+00,1.601908649088460096e-05,1.565393881781459989e-05
3.843320951361440122e+07,3.395041654681340074e-03,6.375075663890669708e-02,2.678173692503270087e-01,2.221058679098550037e+00,1.597296298865149983e-05,1.560782204668199834e-05
3.844808694708359987e+07,3.157910027796489820e-03,6.374202604022199958e-02,2.679638160879920239e-01,2.231770280957769970e+00,1.505580409469090079e-05,1.469065770665699974e-05
3.846308849565929919e+07,3.345680400655999878e-03,6.373312397911619354e-02,2.677001102355979767e-01,2.223501598097060050e+00,1.601908649088500076e-05,1.565393881781510134e-05
